,user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1668,114838001,PlanetaryAnnihilation,FootballManager2014,FEARExtractionPoint,BrtalLegend,Tropico3SteamSpecialEdition,FEAR,FEARPerseusMandate,FootballManager2012,HalfLife,WarlockMasteroftheArcane,SniperGhostWarrior,Anno2070,XCOMEnemyUnknown,MassEffect2,AfterfallInSanityExtendedEdition,BioShock,FootballManager2013,Antichamber,Fallout3GameoftheYearEdition,CallofDutyAdvancedWarfare
1669,114899424,CallofDutyModernWarfare2Multiplayer,CounterStrikeSource,EmpireTotalWar,CounterStrikeConditionZero,BattlefieldBadCompany2,CallofDutyAdvancedWarfareMultiplayer,H1Z1,H1Z1TestServer,MedievalIITotalWar,TheForest,TotalWarSHOGUN2,Besiege,Starbound,Crysis2MaximumEdition,GrandTheftAutoIV,CallofDutyModernWarfare2,CallofDutyBlackOpsIIMultiplayer,NaturalSelection2,RedOrchestraOstfront4145,RomeTotalWar
1670,114912926,Ricochet,CastleCrashers,DCUniverseOnline,Loadout,PAYDAY2,PathofExile,Robocraft,CounterStrike,TotalWarROMEIIEmperorEdition,DontStarve,CallofDutyModernWarfare2,NaturalSelection2,CallofDutyBlackOpsIIMultiplayer,Rust,CallofDutyModernWarfare3,FreetoPlay,CounterStrikeGlobalOffensive,CounterStrikeConditionZero,CounterStrikeSource,TombRaider
1671,114924461,TeamFortress2,Unturned,CounterStrikeGlobalOffensive,HalfLifeDeathmatchSource,NoMoreRoominHell,TheBindingofIsaac,GoatSimulator,CallofDutyWorldatWar,FEAROnline,AgeofEmpiresIIHDEdition,DayofDefeatSource,EuroTruckSimulator2,Left4Dead,Terraria,HalfLife2Deathmatch,TacticalIntervention,Arma3,Spore,APBReloaded,Trove
1672,115008799,AlienSwarm,Ricochet,NapoleonTotalWar,DeathmatchClassic,CallofDutyAdvancedWarfareMultiplayer,HeroesGenerals,PAYDAY2,DontStarve,NoMoreRoominHell,CallofDutyBlackOps,TheForest,Sanctum2,PathofExile,TheBindingofIsaacRebirth,Left4Dead,PAYDAYTheHeist,MirrorsEdge,CounterStrikeConditionZeroDeletedScenes,CounterStrikeSource,AlanWake
1673,115037563,Portal,CallofDutyModernWarfare3Multiplayer,Portal2,7DaystoDie,Robocraft,TheForest,DayZ,HalfLife2Deathmatch,EmpireTotalWar,DirtyBomb,CallofDutyBlackOpsII,StrongholdKingdoms,AgeofEmpiresIIHDEdition,CallofDutyBlackOps,Rust,NapoleonTotalWar,CallofDutyGhostsMultiplayer,EuroTruckSimulator2,TotalWarROMEIIEmperorEdition,AliensvsPredator
1674,115167911,TheWitcher2AssassinsofKingsEnhancedEdition,HalfLifeDeathmatchSource,DayofDefeatSource,Dishonored,JustCause2MultiplayerMod,RocketLeague,DeusExHumanRevolutionDirectorsCut,BlacklightRetribution,Firefall,Borderlands2,CompanyofHeroesNewSteamVersion,MarvelHeroes2015,SaintsRowTheThird,TERA,SidMeiersCivilizationBeyondEarth,FarCry3,DustAnElysianTail,MetroLastLight,RealmoftheMadGod,Crysis2MaximumEdition
1675,115192877,CrusaderKingsII,AgeofEmpiresIIICompleteCollection,Robocraft,GarrysMod,DarkSoulsPreparetoDieEdition,Unturned,EuroTruckSimulator2,PlanetSide2,TheForest,NoMoreRoominHell,TomClancysGhostReconPhantomsEU,TheWalkingDeadSeasonTwo,CallofDutyModernWarfare3Multiplayer,ArmaColdWarAssault,HitmanAbsolution,Trine2,GoatSimulator,DARKSOULSII,Dungeonland,Magicka
1676,115287826,Arma2OperationArrowhead,GarrysMod,CounterStrikeSource,CounterStrike,KillingFloor,RocketLeague,RealmoftheMadGod,Left4Dead,CallofDutyWorldatWar,H1Z1,NapoleonTotalWar,DayZ,AlienSwarm,TeamFortress2,DeadIslandEpidemic,PAYDAYTheHeist,ZombiePanicSource,Unturned,PlanetSide2,Trove
1677,115324976,Left4Dead,HalfLife2Deathmatch,DCUniverseOnline,PAYDAYTheHeist,SaintsRowIV,TeamFortressClassic,HalfLife2,AliensvsPredator,Loadout,NoMoreRoominHell,Nosgoth,DeadIslandRiptide,AmericasArmyProvingGrounds,PAYDAY2,SpiralKnights,SniperEliteV2,CounterStrikeSource,CastleCrashers,NEOTOKYO,HalfLifeDeathmatchSource
1678,115487966,NaturalSelection2,Warhammer40000DawnofWarIIChaosRising,HeroesGenerals,WarThunder,ClickerHeroes,DontStarve,Besiege,DontStarveTogetherBeta,Warhammer40000DawnofWarIIRetribution,CounterStrikeConditionZero,ArcheAge,TotalWarSHOGUN2,Audiosurf,StarWarsRepublicCommando,KerbalSpaceProgram,KillingFloorModDefenceAlliance2,GameDevTycoon,HitmanAbsolution,OrcsMustDie,RomeTotalWar
1679,115558697,TeamFortress2,GarrysMod,APBReloaded,StarWarsKnightsoftheOldRepublic,TheBindingofIsaac,Portal2,HalfLife2EpisodeOne,Arma2OperationArrowhead,WormsReloaded,ZombiePanicSource,HalfLifeDeathmatchSource,SpaceEngineers,GoatSimulator,AgeofChivalry,SourceFilmmaker,Braid,TheElderScrollsIVOblivion,OrcsMustDie,CallofDutyWorldatWar,HeroesGenerals
1680,115571373,CallofDutyAdvancedWarfareMultiplayer,Rust,CallofDutyBlackOpsMultiplayer,CounterStrikeGlobalOffensive,TheForest,CallofDutyWorldatWar,CallofDutyModernWarfare3Multiplayer,AceofSpades,CallofDutyModernWarfare2Multiplayer,Borderlands2,CallofDutyGhostsMultiplayer,DirtyBomb,CrusaderKingsII,CastleCrashers,GarrysMod,Portal,CounterStrikeSource,Ricochet,AlienSwarm,Dota2
1681,115632831,Warframe,Arma2,ARKSurvivalEvolved,CallofDutyAdvancedWarfareMultiplayer,CounterStrikeSource,Rust,DayofDefeatSource,SpiralKnights,Unturned,Borderlands2,RedOrchestraOstfront4145,MarvelHeroes2015,RocketLeague,Arma3,theHunter,FEAR3,Starbound,TheWitcher3WildHunt,TERA,Firefall
1682,115655987,PAYDAY2,Ricochet,AmericasArmyProvingGrounds,CounterStrikeSource,InfestationSurvivorStories,SeriousSam3BFE,CastleCrashers,AlienSwarm,CallofDutyBlackOps,AceofSpades,Unturned,Sanctum2,DontStarve,HalfLife2Deathmatch,HeroesGenerals,NoMoreRoominHell,Aftermath,DeadIslandRiptide,DinoDDay,TheExpendabros
1683,115671217,GarrysMod,Left4Dead2,Unturned,HalfLifeDeathmatchSource,GoatSimulator,NEOTOKYO,HeroesGenerals,CounterStrikeSource,HalfLife2Deathmatch,ZombiePanicSource,ArcheAge,EuroTruckSimulator2,Audiosurf,SuperMondayNightCombat,CallofDutyBlackOps,FEAROnline,Left4Dead,TheBindingofIsaac,Borderlands,Insurgency
1684,115958331,JustCause2,TheWitcher2AssassinsofKingsEnhancedEdition,NaturalSelection2,MetroLastLight,LANoire,Metro2033,MassEffect,CompanyofHeroesNewSteamVersion,DeusExHumanRevolutionDirectorsCut,AliensvsPredator,SidMeiersCivilizationBeyondEarth,TombRaider,APBReloaded,Torchlight,Dishonored,AssassinsCreedIII,Starbound,StarWarsRepublicCommando,SaintsRowTheThird,FINALFANTASYVII
1685,115996656,Unturned,HalfLife2Deathmatch,BrickForce,Robocraft,AmericasArmyProvingGrounds,Dota2,CallofDutyWorldatWar,CallofDutyBlackOpsIIMultiplayer,Neverwinter,HowtoSurvive,Warframe,TheExpendabros,TomClancysGhostReconPhantomsNA,GrandTheftAutoV,GrandTheftAutoIV,AliensvsPredator,CastleCrashers,SpiralKnights,CallofDutyModernWarfare3Multiplayer,DayofDefeatSource
1686,116085629,Metro2033,NaturalSelection2,TheWitcher2AssassinsofKingsEnhancedEdition,JustCause2,MetroLastLight,MassEffect,MedievalIITotalWar,DontStarve,CompanyofHeroesNewSteamVersion,LANoire,Dishonored,BioShock,AliensvsPredator,TombRaider,StarWarsRepublicCommando,OrcsMustDie,DeusExHumanRevolutionDirectorsCut,Nosgoth,PlanetSide2,DarksidersII
1687,116283279,H1Z1,DayZ,ZombiePanicSource,Warframe,CounterStrikeNexonZombies,DungeonDefenders,HalfLife2,TheBindingofIsaacRebirth,Robocraft,TorchlightII,KerbalSpaceProgram,KillingFloorModDefenceAlliance2,CounterStrikeGlobalOffensive,CallofDutyModernWarfare3,AdVentureCapitalist,PlantsvsZombiesGameoftheYear,DeadIsland,Warhammer40000DawnofWarIIRetribution,DarkSoulsPreparetoDieEdition,TeamFortressClassic
1688,116325720,DCUniverseOnline,Left4Dead2,TheWitcher2AssassinsofKingsEnhancedEdition,TeamFortress2,Dishonored,TotalWarROMEIIEmperorEdition,CallofDutyModernWarfare2,Nosgoth,Left4Dead,Metro2033,TheElderScrollsIVOblivion,RisingStormRedOrchestra2Multiplayer,EuroTruckSimulator2,MetroLastLight,CastleCrashers,Bastion,CompanyofHeroesNewSteamVersion,SniperEliteV2,FarCry2,HalfLifeDeathmatchSource
1689,116411567,Dota2,Portal,ChivalryMedievalWarfare,TorchlightII,CallofDutyModernWarfare2,Loadout,TeamFortress2,Torchlight,AliensvsPredator,CallofDutyBlackOpsIIMultiplayer,BioShockInfinite,DeadIsland,MortalKombatKompleteEdition,PAYDAY2,Ricochet,HalfLife2,CastleCrashers,TotalWarROMEIIEmperorEdition,MetroLastLight,Magicka
1690,116450986,TotalWarSHOGUN2,EmpireTotalWar,Warframe,ArmaColdWarAssault,RedOrchestraOstfront4145,MountBladeWarband,TheWitcher2AssassinsofKingsEnhancedEdition,TheForest,PatchtestingforChivalry,PrisonArchitect,Defiance,PlanetaryAnnihilation,Arma2OperationArrowhead,FalloutNewVegas,Besiege,Arma3,DirtyBomb,InsurgencyModernInfantryCombat,AdVentureCapitalist,SidMeiersCivilizationV
1691,116478374,CallofDutyModernWarfare2Multiplayer,CallofDutyAdvancedWarfareMultiplayer,CallofDutyBlackOpsMultiplayer,CallofDutyModernWarfare3Multiplayer,EmpireTotalWar,Borderlands2,Dota2,CounterStrikeSource,CallofDutyModernWarfare2,BattlefieldBadCompany2,DirtyBomb,Borderlands,Warhammer40000DawnofWarIIRetribution,CompanyofHeroes,CounterStrikeGlobalOffensive,CallofDutyGhostsMultiplayer,CastleCrashers,Firefall,TheForest,AceofSpades
1692,116482142,JustCause2,RedFactionGuerrillaSteamEdition,DayofDefeat,CompanyofHeroes2,HalfLife,AliensvsPredator,TheStanleyParable,MarvelHeroes2015,FINALFANTASYVII,RiseofIncarnates,GrandTheftAutoSanAndreas,SaintsRowIV,DinoDDay,FarCry3,RedOrchestra2HeroesofStalingradSinglePlayer,SidMeiersCivilizationBeyondEarth,Awesomenauts,BioShockInfinite,RAGE,SimCity4Deluxe
1693,116494569,DayZ,AlienSwarm,DirtyBomb,AmericasArmyProvingGrounds,BrickForce,CallofDutyBlackOpsMultiplayer,CounterStrike,GRID2,CastleCrashers,DeadIslandEpidemic,KillingFloor,WarThunder,DeathmatchClassic,Sanctum2,BattlefieldBadCompany2,PlanetSide2,PAYDAY2,NapoleonTotalWar,CallofDutyWorldatWar,HAWKEN
1694,116515230,TotalWarROMEIIEmperorEdition,RIFT,Dota2,SidMeiersCivilizationV,CounterStrike,XCOMEnemyUnknown,AlienSwarm,AmericasArmyProvingGrounds,Loadout,FalloutNewVegas,TotalWarSHOGUN2,Rust,ArmaColdWarAssault,DontStarve,DontStarveTogetherBeta,InsurgencyModernInfantryCombat,SeriousSam3BFE,OrcsMustDie2,CounterStrikeGlobalOffensive,GameDevTycoon
1695,116564064,TeamFortress2,ChivalryMedievalWarfare,DungeonDefenders,CallofDutyBlackOpsMultiplayer,MortalKombatKompleteEdition,ArcheAge,AlienSwarm,DeathmatchClassic,Borderlands,GrandTheftAutoIV,PathofExile,GameDevTycoon,Torchlight,CallofDutyModernWarfare2Multiplayer,WaroftheRoses,PAYDAYTheHeist,Warhammer40000DawnofWarIIRetribution,H1Z1,TheExpendabros,SuperMondayNightCombat
1696,116617462,CallofDutyAdvancedWarfareMultiplayer,GarrysMod,Besiege,Borderlands2,BattlefieldBadCompany2,CallofDutyModernWarfare3Multiplayer,CallofDutyWorldatWar,CallofDutyBlackOpsMultiplayer,StarWarsKnightsoftheOldRepublic,DontStarve,Starbound,AgeofEmpiresIIICompleteCollection,Spore,TERA,BlacklightRetribution,CallofDutyGhostsMultiplayer,Warhammer40000DawnofWarII,DeadIslandEpidemic,ZombiePanicSource,HowtoSurvive
1697,116756674,CounterStrikeGlobalOffensive,Unturned,PlanetSide2,DirtyBomb,Rust,SidMeiersCivilizationV,CallofDutyBlackOpsIIMultiplayer,DontStarve,Arma2OperationArrowhead,TheForest,Robocraft,DayZ,EmpireTotalWar,Dota2,CallofDutyModernWarfare3Multiplayer,H1Z1,CastleCrashers,CounterStrike,AmericasArmyProvingGrounds,Warframe
1698,116777928,Ricochet,TotalWarROMEIIEmperorEdition,PathofExile,CounterStrike,CallofDutyModernWarfare3,CallofDutyModernWarfare2,DontStarve,Loadout,PAYDAY2,CounterStrikeGlobalOffensive,TheForest,CastleCrashers,DCUniverseOnline,TitanQuest,FreetoPlay,Rust,CallofDutyBlackOpsIIMultiplayer,SidMeiersCivilizationV,EmpireTotalWar,Robocraft
1699,116831291,CounterStrike,Unturned,CastleCrashers,HalfLife2Deathmatch,CounterStrikeGlobalOffensive,AmericasArmyProvingGrounds,GarrysMod,Rust,GrandTheftAutoV,HalfLife2,Dizzel,EverlastingSummer,MaxPayne3,BatmanArkhamAsylumGOTYEdition,DeadIslandRiptide,Aftermath,SpiralKnights,CounterStrikeSource,BLOCKADE3D,DinoDDay
1700,116876958,CounterStrike,Arma2OperationArrowhead,Portal2,FalloutNewVegas,AlanWake,PlanetSide2,XCOMEnemyUnknown,Arma3,RocketLeague,DayofDefeatSource,ARKSurvivalEvolved,TeamFortressClassic,MarvelHeroes2015,Rust,DungeonDefenders,PathofExile,Defiance,AmericasArmyProvingGrounds,DayZ,HAWKEN
1701,116912767,InsurgencyModernInfantryCombat,MarvelHeroes2015,Fallout3GameoftheYearEdition,Dota2,PathofExile,Warframe,Magicka,TheWitcher2AssassinsofKingsEnhancedEdition,Portal2,JustCause2,DCUniverseOnline,FalloutNewVegas,MortalKombatKompleteEdition,HalfLife,SimCity4Deluxe,TheLordoftheRingsWarintheNorth,AdVentureCapitalist,HitmanBloodMoney,DungeonDefendersII,AssassinsCreedIII
1702,117022366,TeamFortress2,Left4Dead2,TheElderScrollsIVOblivion,TheBindingofIsaac,SaintsRow2,RIFT,SniperEliteV2,WormsReloaded,XCOMEnemyUnknown,StarWarsKnightsoftheOldRepublic,Trove,Audiosurf,SaintsRowIV,HalfLifeDeathmatchSource,SuperMondayNightCombat,Portal2,TheElderScrollsIIIMorrowind,NapoleonTotalWar,SuperMeatBoy,POSTAL2
1703,117097969,CallofDutyBlackOpsMultiplayer,EmpireTotalWar,Portal,Arma2OperationArrowhead,GarrysMod,ClickerHeroes,CallofDutyModernWarfare2Multiplayer,DayZ,TheForest,CounterStrike,CallofDutyModernWarfare3Multiplayer,AlienSwarm,CounterStrikeGlobalOffensive,DeathmatchClassic,GrandTheftAutoIV,CallofDutyAdvancedWarfareMultiplayer,AgeofEmpiresIIHDEdition,BattlefieldBadCompany2,Defiance,ArmaColdWarAssault
1704,117312360,ClickerHeroes,PathofExile,GrandTheftAutoIV,DontStarve,Besiege,StrongholdKingdoms,Robocraft,SpaceEngineers,Loadout,CallofDutyModernWarfare3,Dota2,Portal,CallofDutyAdvancedWarfare,ArmaColdWarAssault,BattlefieldBadCompany2,TotalWarSHOGUN2,CounterStrike,CallofDuty4ModernWarfare,TotalWarROMEIIEmperorEdition,PrisonArchitect
1705,117321969,CallofDutyBlackOpsII,HalfLife2Deathmatch,CallofDutyBlackOps,DinoDDay,PAYDAY2,BLOCKADE3D,DoubleActionBoogaloo,Warface,HalfLife2,EverlastingSummer,Sanctum2,FishingPlanet,Dizzel,TheStanleyParable,RAGE,Aftermath,SaintsRowIV,NoMoreRoominHell,DeadIslandRiptide,DayofDefeat
1706,117345810,DarkSoulsPreparetoDieEdition,TheWitcherEnhancedEdition,TheWitcher2AssassinsofKingsEnhancedEdition,Starbound,FTLFasterThanLight,AgeofEmpiresIIHDEdition,H1Z1TestServer,Bastion,Trine2,GearUp,SpaceChem,PapersPlease,Metro2033,Monaco,RedFactionGuerrillaSteamEdition,KerbalSpaceProgram,Dungeonland,HalfLife,CompanyofHeroesTalesofValor,StateofDecay
1707,117370965,Warframe,HalfLife2EpisodeTwo,HalfLife2EpisodeOne,TheWitcher2AssassinsofKingsEnhancedEdition,Starbound,RedOrchestraOstfront4145,AssassinsCreedIII,MiddleearthShadowofMordor,Crysis2MaximumEdition,GoatSimulator,FarCry3,Firefall,Banished,Borderlands,Thief,Fallout4,CompanyofHeroesNewSteamVersion,DustAnElysianTail,CallofDutyGhostsMultiplayer,TheWitcherEnhancedEdition
1708,117488479,CastleCrashers,PlanetSide2,CounterStrikeSource,Ricochet,DirtyBomb,HAWKEN,CallofDutyBlackOpsIIMultiplayer,CounterStrike,GrandTheftAutoV,HalfLife2,AmericasArmyProvingGrounds,RocketLeague,CallofDutyAdvancedWarfareMultiplayer,TheForest,CallofDutyBlackOpsMultiplayer,SpiralKnights,CallofDutyModernWarfare3,DiRT3CompleteEdition,MaxPayne3,GRID2
1709,117531196,APBReloaded,CallofDutyModernWarfare3,BatmanArkhamCityGOTY,PAYDAYTheHeist,RisingStormRedOrchestra2Multiplayer,Awesomenauts,Dishonored,CompanyofHeroes2,AssassinsCreedIII,DCUniverseOnline,DeusExGameoftheYearEdition,DARKSOULSII,OrcsMustDie2,Fallout4,MiddleearthShadowofMordor,BioShock,Crysis2MaximumEdition,GrandTheftAutoV,DungeonDefendersII,ArmaColdWarAssault
1710,117601858,RedOrchestraOstfront4145,TotalWarSHOGUN2,AssassinsCreedIII,PlanetaryAnnihilation,Tropico3SteamSpecialEdition,SidMeiersCivilizationIIIComplete,SaintsRow2,OrcsMustDie,Anno2070,BatmanArkhamCityGOTY,Besiege,DungeonDefendersII,RedFactionGuerrillaSteamEdition,EmpireTotalWar,Magicka,AssassinsCreedII,LANoire,CitiesSkylines,HalfLife2LostCoast,SleepingDogs
1711,117949868,HalfLifeDeathmatchSource,TheWitcher2AssassinsofKingsEnhancedEdition,RisingStormRedOrchestra2Multiplayer,AgeofEmpiresIIHDEdition,Arma2OperationArrowhead,RocketLeague,BlacklightRetribution,JustCause2MultiplayerMod,CallofDutyWorldatWar,AliensvsPredator,TomClancysGhostReconPhantomsNA,GunZ2TheSecondDuel,RealmoftheMadGod,Crysis2MaximumEdition,SpiralKnights,SpeedRunners,TERA,Firefall,FootballManager2012,Borderlands2
1712,118031880,ArmaColdWarAssault,AlienSwarm,OrcsMustDie2,EmpireTotalWar,NapoleonTotalWar,DeathmatchClassic,DungeonDefendersII,PatchtestingforChivalry,Hammerwatch,SidMeiersCivilizationIIIComplete,SpaceEngineers,Borderlands,BurnoutParadiseTheUltimateBox,FracturedSpace,KerbalSpaceProgram,SuperMondayNightCombat,Sanctum,AssassinsCreedII,BorderlandsThePreSequel,AlanWake
1713,118066938,Ricochet,Warframe,CallofDutyModernWarfare2,Robocraft,PathofExile,Unturned,NaturalSelection2,CastleCrashers,Starbound,DontStarve,PAYDAY2,Loadout,CallofDutyBlackOps,TheElderScrollsVSkyrim,CounterStrike,Rust,CounterStrikeSource,FreetoPlay,CallofDutyModernWarfare3,Dishonored
1714,118086742,Left4Dead2,SidMeiersCivilizationV,TeamFortress2,DarkSoulsPreparetoDieEdition,APBReloaded,MountBladeWarband,ClickerHeroes,Insurgency,TotalWarROMEIIEmperorEdition,PathofExile,TeamFortressClassic,EmpireTotalWar,Robocraft,Neverwinter,DontStarveTogetherBeta,DayZ,CompanyofHeroesTalesofValor,FTLFasterThanLight,MedievalIITotalWarKingdoms,XCOMEnemyUnknown
1715,118189718,FTLFasterThanLight,APBReloaded,Portal,CallofDutyModernWarfare2Multiplayer,OrcsMustDie,CallofDutyModernWarfare2,DirtyBomb,StarWarsKnightsoftheOldRepublic,MedievalIITotalWar,Thief,Crysis2MaximumEdition,CallofDutyGhosts,CallofDutyBlackOpsIIMultiplayer,Spore,AgeofEmpiresIIHDEdition,CallofDutyBlackOpsII,StarWarsRepublicCommando,Enclave,JustCause2MultiplayerMod,PlanetSide2
1716,118274084,CounterStrikeGlobalOffensive,Dota2,TeamFortress2,GarrysMod,DeathmatchClassic,Left4Dead,RocketLeague,Ricochet,HeroesGenerals,SeriousSam3BFE,AlienSwarm,DontStarveTogetherBeta,CallofDutyBlackOps,Unturned,TheBindingofIsaac,AgeofChivalry,Sanctum2,CounterStrikeSource,CallofDutyWorldatWar,PAYDAY2
1717,118437205,CallofDutyAdvancedWarfareMultiplayer,CallofDutyBlackOpsMultiplayer,Dota2,CallofDutyModernWarfare3Multiplayer,Robocraft,CallofDutyModernWarfare2Multiplayer,Rust,TheForest,AceofSpades,CrusaderKingsII,CastleCrashers,CounterStrikeSource,Ricochet,DirtyBomb,CallofDutyWorldatWar,AgeofEmpiresIIICompleteCollection,CallofDutyGhostsMultiplayer,CounterStrikeGlobalOffensive,FootballManager2015,Warhammer40000DawnofWarIIRetribution
1718,118541865,TheWitcher2AssassinsofKingsEnhancedEdition,WarThunder,Borderlands,H1Z1TestServer,Neverwinter,BatmanArkhamAsylumGOTYEdition,CompanyofHeroes,TitanQuest,Darksiders,RomeTotalWar,GearUp,Dishonored,AssassinsCreedIII,CallofDutyModernWarfare3,TheWitcherEnhancedEdition,StarConflict,Fallout3GameoftheYearEdition,MetroLastLight,Warhammer40000DawnofWarIIRetribution,BioShock2
1719,118554131,DayZ,Warframe,HowtoSurvive,BrickForce,Rust,PlanetSide2,CounterStrikeNexonZombies,WarThunder,Arma2OperationArrowhead,TomClancysGhostReconPhantomsNA,RiskofRain,Fallout4,Neverwinter,TomClancysGhostReconPhantomsEU,Starbound,Robocraft,theHunter,DarkSoulsPreparetoDieEdition,TheExpendabros,AmericasArmyProvingGrounds
1720,118585913,CallofDutyModernWarfare2Multiplayer,CallofDutyAdvancedWarfareMultiplayer,EmpireTotalWar,CallofDutyBlackOpsMultiplayer,CallofDutyModernWarfare3Multiplayer,CallofDutyWorldatWar,TheForest,Rust,CallofDutyGhostsMultiplayer,AgeofEmpiresIIHDEdition,DayZ,ArmaColdWarAssault,CrusaderKingsII,DirtyBomb,Firefall,TheWitcher2AssassinsofKingsEnhancedEdition,PatchtestingforChivalry,H1Z1TestServer,Besiege,Thief
1721,118693973,NaturalSelection2,CallofDutyBlackOps,CastleCrashers,Metro2033,JustCause2,CounterStrikeSource,Left4Dead2,HalfLife2Deathmatch,MetroLastLight,AliensvsPredator,RAGE,DontStarve,HAWKEN,Torchlight,DirtyBomb,StarWarsBattlefrontII,TombRaider,HalfLifeDeathmatchSource,RiseofIncarnates,BattleBlockTheater
1722,118695833,SpaceEngineers,PrisonArchitect,AssassinsCreedIII,CallofDutyModernWarfare3,APBReloaded,KerbalSpaceProgram,Arma2OperationArrowhead,Left4Dead,RedOrchestraOstfront4145,TheWitcher2AssassinsofKingsEnhancedEdition,AgeofEmpiresIIHDEdition,DARKSOULSII,TheWitcherEnhancedEdition,Tropico3SteamSpecialEdition,Monaco,DarkSoulsPreparetoDieEdition,StarWarsKnightsoftheOldRepublic,WormsReloaded,FTLFasterThanLight,PapersPlease
1723,118723066,GarrysMod,TeamFortress2,GoatSimulator,DayofDefeatSource,Left4Dead2,RealmoftheMadGod,TheBindingofIsaac,NoMoreRoominHell,Audiosurf,Spore,ZombiePanicSource,HalfLifeDeathmatchSource,Portal2,SaintsRowIV,PAYDAYTheHeist,NEOTOKYO,RocketLeague,Terraria,SuperCrateBox,UniverseSandbox
1724,118792304,Dota2,Ricochet,CastleCrashers,CallofDutyBlackOpsIIMultiplayer,PAYDAY2,CallofDutyModernWarfare2Multiplayer,MaxPayne3,PlanetSide2,CallofDutyBlackOps,Rust,FreeStyle2StreetBasketball,Trine2,Unturned,DirtyBomb,TitanQuest,DayofDefeatSource,AceofSpades,DiRT3CompleteEdition,HAWKEN,GoatSimulator
1725,118852041,DungeonDefenders,PAYDAYTheHeist,AlienSwarm,MirrorsEdge,DeadIslandEpidemic,AgeofChivalry,Sanctum2,DCSWorld,DCUniverseOnline,BrickForce,SpeedRunners,HalfLife2EpisodeOne,Warframe,BattlefieldBadCompany2,Left4Dead,CounterStrike,HalfLife2Deathmatch,NapoleonTotalWar,TomClancysGhostReconPhantomsEU,Besiege
1726,118920238,Ricochet,CounterStrikeGlobalOffensive,PAYDAY2,CounterStrikeSource,Unturned,TotalWarROMEIIEmperorEdition,TheForest,InfestationSurvivorStories,DontStarve,SeriousSam3BFE,Rust,AmericasArmyProvingGrounds,CastleCrashers,DCUniverseOnline,PathofExile,NapoleonTotalWar,Warframe,Robocraft,CallofDutyBlackOps,Loadout
1727,118971362,Left4Dead2,MarvelHeroes2015,ChivalryMedievalWarfare,Borderlands,MortalKombatKompleteEdition,AlanWake,FEAR3,Trove,TeamFortressClassic,ArcheAge,Arma2,HalfLife2,DayofDefeatSource,HalfLifeDeathmatchSource,Unturned,TribesAscend,BioShockInfinite,Fallout3GameoftheYearEdition,InsurgencyModernInfantryCombat,RocketLeague
1728,119187092,Robocraft,SeriousSam3BFE,CrusaderKingsII,SniperEliteV2,TotalWarSHOGUN2,AgeofEmpiresIIICompleteCollection,GarrysMod,DarkSoulsPreparetoDieEdition,JustCause2MultiplayerMod,MountBladeWarband,CallofDutyModernWarfare3,NoMoreRoominHell,CompanyofHeroesNewSteamVersion,ScribblenautsUnlimited,CounterStrikeConditionZero,Thief,FootballManager2014,Tropico4,DinoDDay,Dungeonland
1729,119211545,CounterStrikeGlobalOffensive,CounterStrike,Unturned,Dota2,AlienSwarm,TotalWarROMEIIEmperorEdition,BatmanArkhamAsylumGOTYEdition,DCUniverseOnline,HalfLife2Deathmatch,Arma2OperationArrowhead,Rust,Warframe,DungeonDefenders,ARKSurvivalEvolved,Magicka,CastleCrashers,AmericasArmyProvingGrounds,NapoleonTotalWar,HalfLife2,InfestationSurvivorStories
1730,119228046,Unturned,Robocraft,StarWarsBattlefrontII,PrisonArchitect,GoatSimulator,CallofDutyWorldatWar,CallofDutyModernWarfare2Multiplayer,DCUniverseOnline,SpiralKnights,Left4Dead2,Defiance,DungeonDefenders,ZombiePanicSource,MedalofHonorTMSinglePlayer,ScribblenautsUnlimited,Warface,Arma2OperationArrowheadBetaObsolete,MedievalIITotalWarKingdoms,CompanyofHeroesTalesofValor,AliensvsPredator
1731,119236075,TotalWarSHOGUN2,ArmaColdWarAssault,RedOrchestraOstfront4145,Arma2OperationArrowhead,APBReloaded,DARKSOULSII,StarWarsKnightsoftheOldRepublic,PrisonArchitect,SidMeiersCivilizationIIIComplete,AssassinsCreedII,MountBladeWarband,WormsReloaded,CallofDutyWorldatWar,EmpireTotalWar,RIFT,SpaceEngineers,Monaco,OrcsMustDie,FracturedSpace,Arma3
1732,119239620,XCOMEnemyUnknown,Trove,ArmaColdWarAssault,DontStarve,SniperEliteV2,TERA,APBReloaded,CallofDutyAdvancedWarfare,PapersPlease,StrongholdKingdoms,SeriousSamHDTheSecondEncounter,BatmanArkhamCityGOTY,FTLFasterThanLight,Terraria,PlanetaryAnnihilation,CitiesSkylines,DontStarveTogetherBeta,TheWitcher2AssassinsofKingsEnhancedEdition,PatchtestingforChivalry,Bastion
