app_id,status,name,type,required_age,platforms,metacritic_score,category_ids,categories,genre_ids,genres,recommendations
80869,True,Shattered Horizon Last Stand Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80870,True,King Arthur Collection Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80871,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80872,True,Ancients of Ooga Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80873,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80874,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80875,True,DETOUR Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80876,True,Battle vs. Chess Ingame Trailer,movie,0,windows:mac,NA,2:1,Single-player:Multi-player,4,Casual,NA
80877,True,Red Faction Armageddon Breaking the Seal Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80878,True,Naval Warfare Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80879,True,The Witcher 2 Hope Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80880,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80881,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80882,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80883,True,Frozen Synapse Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80884,True,Call of Juarez The Cartel PEGI English Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80885,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80886,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80887,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80888,True,Serious Sam 3 BFE Teaser Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80889,True,Metro Last Light Teaser Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80890,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80891,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80892,True,Ghostbusters: Sanctum of Slime DLC PEGI Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80893,True,E.Y.E: Divine Cybermancy - Rotten Mound Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80894,True,E.Y.E: Divine Cybermancy - MOTRA Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80895,True,Trainz™ Simulator 12 - Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80896,True,LIMBO Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80897,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80898,True,Might & Magic Heroes VI Beta PEGI Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80900,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80901,True,Dead Island - Begins (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80902,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80903,True,Jamestown Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80904,True,Pride of Nations Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80905,True,Saints Row: The Third Announcement Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80906,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80907,True,Forsaken World Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80908,True,Sanctum Facility Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80909,True,The Cat and the Coup Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80910,True,Solar 2 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80911,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80912,True,Critical Mass Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80913,True,Gods and Heroes: Rome Rising Trailer,movie,0,windows,NA,20,MMO,1:29,Action:Massively Multiplayer,NA
80914,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80915,True,Beat Hazard Ultra Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80916,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80917,True,Frozen Synapse MP Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80918,True,Magicka PVP Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80919,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80920,True,Gods and Heroes: Rome Rising Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80921,True,Back to the Future Episode 5 Trailer,movie,0,windows:mac,NA,NA,NA,NA,NA,NA
80922,True,Supreme Ruler 2020 Gold Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80923,True,Team Fortress 2: Meet The Medic,movie,0,windows:mac,NA,NA,NA,NA,NA,NA
80924,True,Team Fortress 2 Free to Play,movie,0,windows,NA,NA,NA,NA,NA,NA
80925,True,Trapped Dead Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80926,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80927,True,Hearts of Iron III For the Motherland Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80928,True,Puzzle Agent 2 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80929,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80930,True,Rock of Ages - Humor Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80931,True,Rock of Ages - PowerUps Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80932,True,Rock of Ages - Rolling through the Ages Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80933,True,Air Conflicts - Secret Wars Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80934,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80936,True,Sanctum 4-Player Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80937,True,Dungeons of Dredmor Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80938,True,Call of Duty Black Ops - Annihilation Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80939,True,Breath of Death VII Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80940,True,Cthulhu Save the World Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80941,True,Driver San Francisco Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80942,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80943,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80944,True,Lucid_trailer,movie,0,windows,NA,2:22,Single-player:Steam Achievements,23:4,Indie:Casual,NA
80945,True,Defy Gravity Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80946,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80947,True,Tobe's Vertical Adventure Trailer,movie,0,windows,NA,2:9:22:18:23:25,Single-player:Co-op:Steam Achievements:Partial Controller Support:Steam Cloud:Steam Leaderboards,25:23,Adventure:Indie,NA
80948,True,Legend of Fae Trailer,movie,0,windows,NA,2,Single-player,25:23:4,Adventure:Indie:Casual,NA
80949,True,Saints Row: The Third Story Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80950,True,Space Pirates and Zombies Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80951,True,Mount & Blade: With Fire & Sword Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80952,True,Mount & Blade: Warband Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80953,True,Saints Row: The Third Developer Commentary Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80954,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80955,True,Chantelise Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80956,True,Nancy Drew: Secrets Can Kill Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80957,True,Nancy Drew: Trail of the Twister Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80958,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80959,True,Serious Sam 3: Headless Kamikaze Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80960,True,Renegade Ops - Gameplay Trailer (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80961,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80962,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80963,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80964,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80965,True,Renegade Ops – Teaser Trailer (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80966,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80967,True,Metal Drift Game Play Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80968,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80969,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80970,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80971,True,Gundemonium Collection Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80972,True,E.Y.E Divine Cybermancy - Gameplay Trailer 2,movie,0,windows,NA,NA,NA,NA,NA,NA
80973,True,Nancy Drew: The Captive Curse Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80974,True,Dead Horde Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80975,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80976,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80977,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80978,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80979,True,Renegade Ops - Game Modes (FR) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80980,True,Renegade Ops - Game Modes (EN) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80981,True,Renegade Ops - Game Modes (IT) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80982,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80983,True,Renegade Ops - Game Modes (ES) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
80984,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80985,True,Nuclear Dawn Resources Tutorial Video,movie,0,windows,NA,NA,NA,NA,NA,NA
80986,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80987,True,Dino D-Day Video,movie,0,windows,NA,NA,NA,NA,NA,NA
80988,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80989,True,Supreme Ruler: Cold War Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80990,True,Metro Last Light E3 Demo Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80991,True,Pirates of Black Cove Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80992,True,From Dust Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80993,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80994,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80995,True,TRAUMA Trailer,movie,0,windows:mac,NA,2,Single-player,25:23:4,Adventure:Indie:Casual,NA
80996,True,Bastion Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80997,True,The Clockwork Man Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80998,True,Quake 4 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
80999,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81000,True,Worms Ultimate Mayhem Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81001,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81002,True,Red Faction Armageddon Path to War Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81003,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81004,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81005,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81006,True,STORM: Frontline Nation Final Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81007,True,Doom 3 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81008,True,Hard Reset Teaser,movie,0,windows,NA,2:22:15:25,Single-player:Steam Achievements:Stats:Steam Leaderboards,1:23,Action:Indie,NA
81009,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81010,True,Wasteland Angel Teaser,movie,0,windows,NA,NA,NA,NA,NA,NA
81011,True,Hitogata Happa Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81012,True,GundeadliGne Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81013,True,Rage Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81014,True,Civilization V - Korea DLC PEGI,movie,0,windows,NA,NA,NA,NA,NA,NA
81015,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81016,True,Civilization V - Ancient World DLC PEGI,movie,0,windows,NA,NA,NA,NA,NA,NA
81017,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81018,True,Deus Ex Purity First Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81019,True,The Baconing CG Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81020,True,EDGE Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81021,True,Avadon: The Black Fortress Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81022,True,Nuclear Dawn Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81023,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81024,True,Rage - Blake Griffin,movie,0,windows,NA,NA,NA,NA,NA,NA
81025,True,Rage - Making of Wasteland,movie,0,windows,NA,NA,NA,NA,NA,NA
81026,True,Dota 2 Gamescom Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81027,True,"Red Orchestra 2 ""Remembering"" Video",movie,0,windows,NA,NA,NA,NA,NA,NA
81028,True,Blocks That Matter - Trailer 2,movie,0,windows,NA,NA,NA,NA,NA,NA
81029,True,Rage - Making of Legacy,movie,0,windows,NA,NA,NA,NA,NA,NA
81030,True,Rage - Making of Arsenal,movie,0,windows,NA,NA,NA,NA,NA,NA
81031,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81032,True,Call of Duty Modern Warfare 3 Reveal Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81033,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81034,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81035,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81036,True,Rage - The Sound and The Art,movie,0,windows,NA,NA,NA,NA,NA,NA
81037,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81038,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81039,True,Blocks That Matter - Trailer 1,movie,0,windows,NA,NA,NA,NA,NA,NA
81040,True,The Baconing Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81041,True,Alien Hallway Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81042,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81043,True,Hard Reset Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81044,True,Gundemonium Recollection Promo Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81045,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81046,True,Rock of Ages - Rock Beats Everything Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81047,True,Saints Row: The Third Luchadores Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81048,True,F1 2011 Trailer Pegi ,movie,0,windows,NA,NA,NA,NA,NA,NA
81049,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81050,True,F1 2011 Dev Diary 2 PEGI,movie,0,windows,NA,NA,NA,NA,NA,NA
81051,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81052,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81053,True,F1 2011 Dev Diary 1 PEGI,movie,0,windows,NA,NA,NA,NA,NA,NA
81054,True,Crimecraft: Bleedout Gameplay Trailer,movie,0,windows,NA,2:1:20,Single-player:Multi-player:MMO,37:1:3:29,Free to Play:Action:RPG:Massively Multiplayer,NA
81055,True,Crimecraft: Bleedout Accolades Trailer,movie,0,windows,NA,2:1:20:9,Single-player:Multi-player:MMO:Co-op,37:1:3,Free to Play:Action:RPG,NA
81056,True,Crimecraft: Bleedout Episodic Trailer,movie,0,windows,NA,2:20,Single-player:MMO,37:1:3:29,Free to Play:Action:RPG:Massively Multiplayer,NA
81057,True,Dead Island - Fight Together Trailer (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81058,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81059,True,Serious Sam 3 - Serious Chaos Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81060,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81061,True,Counter-Strike: GO - Intro Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81062,True,Post Mortem Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81063,True,Hard Reset Story Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81064,True,SHOGUN 2 - Rise of the Samurai (RU) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81065,True,The Baconing Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81066,True,SHOGUN 2 - Rise of the Samurai (EN) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81067,True,GundeadliGne Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81068,True,Serious Sam Double D - Gameplay video,movie,0,windows,NA,NA,NA,NA,NA,NA
81069,True,Serious Sam Double D - Gunstacker Video,movie,0,windows,NA,NA,NA,NA,NA,NA
81070,True,Achron Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81071,True,Achron Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81072,True,Robin Hood Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81073,True,SHOGUN 2 - Rise of the Samurai (ES) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81074,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81075,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81076,True,SHOGUN 2 - Rise of the Samurai (POL) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81077,True,Red Orchestra 2 Multiplayer Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81078,True,Homefront - The Rock Map Pack Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81079,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81080,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81081,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81082,True,Wargame: European Escalation Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81083,True,SHOGUN 2 - Rise of the Samurai (IT) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81084,True,SHOGUN 2 - Rise of the Samurai (DE) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81085,True,SHOGUN 2 - Rise of the Samurai (FR) (PEGI),movie,0,windows,NA,NA,NA,NA,NA,NA
81086,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81087,True,Gatling Gears - Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81090,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81091,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81092,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81093,True,Rock of Ages - Coming Soon Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81094,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81096,True,The Binding of Isaac Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81097,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81098,True,Astro Tripper Trailer,movie,0,windows,NA,2,Single-player,1:23,Action:Indie,NA
81099,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81100,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81101,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81102,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81103,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81104,True,PT Boats: South Gambit Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81105,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81106,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81107,True,Rugby Challenge Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81110,True,A Game of Thrones-Genesis Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81111,True,Hamilton's Great Adventure Release Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81112,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81113,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81114,True,PT Boats: Knights of the Sea Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81115,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81116,True,Dungeons: The Dark Lord PEGI Trailer,movie,0,windows,NA,NA,NA,2:3:28,Strategy:RPG:Simulation,NA
81117,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81118,True,Nuclear Dawn Commander Tutorial,movie,0,windows,NA,NA,NA,NA,NA,NA
81119,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81120,True,Wasteland Angel Release Trailer 3,movie,0,windows,NA,NA,NA,NA,NA,NA
81121,True,Hard Reset Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81122,True,Saints Row: The Third Deckers Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81123,True,Xotic Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81124,True,Xotic Overview Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81125,True,Xotic Weapons Trailer,movie,0,windows,NA,2,Single-player,1:23,Action:Indie,NA
81126,True,Xotic Points and Leadboards Trailer,movie,0,windows,NA,2,Single-player,1:23,Action:Indie,NA
81127,True,Demolition Inc Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81128,True,Nancy Drew: Shadow at the Water's Edge Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81129,True,Worms Ultimate Mayhem 3D Deformation Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81130,True,Worms Ultimate Mayhem Single Player Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81131,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81132,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81133,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81134,True,PAYDAY™ The Heist  Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81135,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81136,True,Orcs Must Die Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81137,True,Call of Duty: Black Ops - Rezurrection Content Pack Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81138,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81139,True,Rusty Hearts Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81140,True,Global Agenda Recursive Colony Trailer,movie,0,windows,NA,20,MMO,1:29,Action:Massively Multiplayer,NA
81141,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81142,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81143,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81144,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81146,True,Iron Grip: Marauders Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81148,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81149,True,Rusty Hearts E3 Trailer,movie,0,windows,NA,1:20,Multi-player:MMO,37:1:29,Free to Play:Action:Massively Multiplayer,NA
81150,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81151,True,Bunch of Heroes Release Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81152,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81153,True,Rusty Hearts Launch Trailer,movie,0,windows,NA,20,MMO,37:3:29,Free to Play:RPG:Massively Multiplayer,NA
81154,True,Renegade Ops Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81155,True,A Game of Thrones-Genesis Official Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81156,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81157,True,Railwork 3: Train Simulator 2012 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81158,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81159,True,The Clockwork Man: The Hidden World Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81160,True,Hector Episode Two Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81161,True,Hector Episode Three Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81162,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81163,True,F1 2011 Dev Diary 3 PEGI,movie,0,windows,NA,NA,NA,NA,NA,NA
81164,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81165,True,PAM DLC Trailer - Fuzz,movie,0,windows,NA,2:1,Single-player:Multi-player,1:9,Action:Racing,NA
81166,True,PAM DLC Trailer - TOWer,movie,0,windows,NA,NA,NA,NA,NA,NA
81167,True,PAM DLC Trailer - Ice Scream ,movie,0,windows,NA,NA,NA,NA,NA,NA
81168,True,Off-Road Drive Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81169,True,PC Gamer Digital Trailer,movie,0,windows,NA,2,Single-player,37,Free to Play,NA
81170,True,EDGE Extended Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81171,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81172,True,Worms Ultimate Mayhem Comedy Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81173,True,Worms Ultimate Mayhem Release Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81174,True,Gratuitous Space Battles - The Parasites DLC Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81175,True,Psychonauts New Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81176,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81177,True,Iron Grip: Marauders Gametour Trailer,movie,0,windows:mac,NA,NA,NA,NA,NA,NA
81178,True,Hamilton's Great Adventure: Retro Fever Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81179,True,NBA 2K12 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81180,True,Serious Sam Random Encounter - Gameplay Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
81181,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81182,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81183,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81184,True,Memoir '44 Online Trailer Eng,movie,0,windows,NA,NA,NA,NA,NA,NA
81185,True,Memoir '44 Online Trailer French,movie,0,windows,NA,2:1,Single-player:Multi-player,37:2,Free to Play:Strategy,NA
81186,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81187,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81188,True,The Cursed Crusade Fighting Trailer German,movie,0,windows,NA,2:9,Single-player:Co-op,1,Action,NA
81189,True,Men of War: Assault Squad Launch Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
