game_title,hours
RPG Maker MV Essentials Add-On,0.0
RPG Maker Mythos Horror Resource Pack,0.0
RPG Maker Old School Modern Resource Pack,0.0
RPG Maker Royal Tiles Resource Pack,0.0
RPG Maker Rural Farm Tiles Resource Pack,0.0
RPG Maker Samurai Resource Pack,0.0
RPG Maker The Simple Life Music Pack,0.0
RPG Maker Time Fantasy,0.0
RPG Maker Tyler Warren First 50 Battler Pack,0.0
RPG Maker Tyler Warren RPG Battlers  2nd 50,0.0
RPG Maker VX Ace,536.2
RPG Maker XP,29.4
RPG Maker Zombie Survival Graphic Pack,0.0
RPG Tycoon,6.300000000000001
RUNNING WITH RIFLES,29.4
RUSH,24.4
RWBY Grimm Eclipse,4.7
RWRZ,0.0
Rabbit Hole 3D Steam Edition,6.3
Race The Sun,80.79999999999998
Race The WTCC Game,16.1
RaceRoom Racing Experience ,353.5
Racer 8,23.1
Radial Impact,0.0
Rag Doll Kung Fu,1.9000000000000001
Ragnarok,11.5
Ragnarok Online - Free to Play - European Version,0.0
Ragnarok Online 2,1211.5000000000002
Raiden Legacy,0.5
RaiderZ,26.7
Railroad Pioneer,11.3
Railroad Tycoon 2 Platinum,74.5
Railroad Tycoon 3,17.599999999999998
Rake,2.7
Rampage Knights,113.2
Randal's Monday,4.800000000000001
Raptor Call of the Shadows (1994 Classic Edition),0.0
Ratz Instagib 2.0,0.0
Ravaged Zombie Apocalypse,7.6
Ravensword Shadowlands,0.8
Rayman Legends,295.2
Rayman Origins,120.6
Razor2 Hidden Skies,0.4
Reach for the Sun,3.0
Real Boxing,3.3
Real Horror Stories Ultimate Edition,0.9
Real Warfare,0.1
Real Warfare 2 Northern Crusades,0.0
Real World Racing,1.8
Real World Racing Amsterdam & Oakland,0.0
Really Big Sky,31.4
Realm of Perpetual Guilds,0.0
Realm of the Mad God,1015.1999999999999
Realms of Arkania 1 - Blade of Destiny Classic,0.0
Realms of Arkania 2 - Star Trail Classic,0.0
Realms of Arkania 3 - Shadows over Riva Classic,1.2
Realms of Arkania Blade of Destiny,0.0
Realms of Chaos,0.0
Realms of the Haunting,0.1
Reaper - Tale of a Pale Swordsman,2.6
Reassembly,78.4
Rebel Galaxy,109.8
Rebuild 3 Gangs of Deadsville,8.4
Rebuild Gangs of Deadsville - Deluxe DLC,0.0
Receiver,22.0
Recettear An Item Shop's Tale,215.29999999999998
Reckless Ruckus,0.0
Red Bull X-Fighters,1.2
Red Crucible Firestorm,118.49999999999997
Red Faction,16.1
Red Faction Armageddon,281.90000000000003
Red Faction Armageddon Soundtrack,0.0
Red Faction Guerrilla Steam Edition,410.4
Red Faction II,13.4
Red Orchestra 2 Heroes of Stalingrad - Single Player,99.30000000000001
Red Orchestra Beta,0.0
Red Orchestra Ostfront 41-45,817.0000000000001
Red Stone Online,0.3
Redshirt,5.3
RefleX,0.0
Reflections,0.0
Regimental Chess,0.0
Reign Conflict of Nations,0.0
Reign Of Kings,1190.6
ReignMaker,0.0
Rekoil,0.0
Relic Hunters Zero,88.5
Relive,0.0
Remember Me,149.4
Remnants Of Isolation,4.1
Renaissance Heroes,0.0
Renegade Ops,38.699999999999996
Renowned Explorers International Society,51.0
Reprisal Universe,11.100000000000001
Republique,7.3
Requiem,4.9
Rescue Everyday Heroes,3.7
Rescue Team 5,0.8
Resident Evil / biohazard HD REMASTER,89.0
Resident Evil 5 / Biohazard 5,283.5
Resident Evil 6 / Biohazard 6,841.0
Resident Evil 6 Mercenaries No Mercy,0.0
Resident Evil Operation Raccoon City,6.0
Resident Evil Revelations / Biohazard Revelations,112.7
Resident Evil Revelations 2 / Biohazard Revelations 2,137.0
Residue Final Cut,2.8
Resonance,0.0
Restaurant Empire II,47.2
Retaliation,0.0
Retention,3.8
Retro City Rampage DX,15.100000000000001
Retro Game Crunch,0.0
Retro-Pixel Castles,2.7
Retro/Grade,1.9
Retro/Grade IGF Demo,0.0
Retrovirus,3.3
Return to Castle Wolfenstein,312.5
Return to Mysterious Island,0.0
Return to Mysterious Island 2,5.9
Reus,211.29999999999998
Reveal The Deep,0.4
Revelations 2012,3.2
Revenge of the Titans,50.19999999999999
Reverse Crawl,0.4
Reversi,5.1
Reversion - The Escape,4.7
Reversion - The Meeting,0.0
Revolution Ace,16.3
Rex Nebular and the Cosmic Gender Bender,0.0
Rexaura,0.1
Rhythm Destruction,1.4
Rhythm Zone,0.3
Richard & Alice,0.0
Ricochet,21.200000000000003
Ride 'em Low,0.0
Ride! Carnival Tycoon,0.3
Ridge Racer Unbounded,0.0
Riding Star,2.7
Rift Ascended Edition,0.0
Rift's Cave,0.0
Rig 'n' Roll,1.4
Rigonauts,1.8
Rime Berta,0.0
Ring Runner Flight of the Sages,1.8000000000000003
Rise of Flight United,6.5
Rise of Incarnates,39.2
Rise of Nations Extended Edition,239.6
Rise of Venice,26.5
Rise of the Argonauts,0.8
Rise of the Triad,20.999999999999996
Rise of the Triad Dark War,0.0
Risen,175.1
Risen 2 - Dark Waters,688.2
Risen 3 - Titan Lords,54.5
Rising Angels Reborn,5.9
Rising Storm/Red Orchestra 2 Multiplayer,5412.5
Rising World,12.5
Risk of Rain,828.5
Rivals of Aether,24.8
Riven,2.4
Road Not Taken,8.7
Road Redemption,32.3
Robin Hood,78.0
RoboBlitz,0.3
Robocraft,9096.6
Robot Rescue Revolution,5.6
Robot Roller-Derby Disco Dodgeball,42.699999999999996
Robotex,20.6
Robowars,0.0
Rochard,30.1
Rochard - Hard Times,0.0
Rock of Ages,40.699999999999996
Rocket League,7827.2
Rocket Mania! Deluxe,0.0
Rocketbirds Hardboiled Chicken,15.799999999999999
Rocksmith,114.19999999999999
Rocksmith 2014,1731.4
Rodina,4.5
Rogue Legacy,866.9000000000001
Rogue Shooter The FPS Roguelike,27.9
Rogue Trooper,5.3
Rogue Warrior,1.5
Rogue's Tale,0.3
Roguelands,7.2
RollerCoaster Tycoon,1.4
RollerCoaster Tycoon 2 Triple Thrill Pack,78.9
RollerCoaster Tycoon 3 Platinum!,789.8
RollerCoaster Tycoon Deluxe,211.3
Rollers of the Realm,0.0
Romance of the Three Kingdoms Maker,0.3
Rome Total War,2396.6
Rome Total War - Alexander,180.79999999999995
Roogoo,0.30000000000000004
Roommates,0.0
Rooms The Main Building,0.0
Rooms The Unsolvable Puzzle,78.0
Rooster Teeth vs. Zombiens,0.0
Rotieer,7.2
Royal Defense,1.7
Royal Quest,84.3
Rubber and Lead,0.0
Rugby Challenge 2,5.4
Rugby League Team Manager 2015,20.5
Rulers of Nations,53.0
Run and Fire,14.299999999999999
Runaway A Road Adventure,7.8
Runaway A Twist of Fate,0.2
Runaway The Dream of the Turtle,0.0
Rune Classic,6.2
Runers,50.0
Runespell Overture,1.3
Runestone Keeper,152.8
Running Shadow,2.2
Rush Bros,9.4
Rush for Glory,0.0
Rust,15275.3
Rustbucket Rumble,2.8000000000000007
Rusty Hearts,208.1
Ruzh Delta Z,0.0
Ryse Son of Rome,197.7
S.K.I.L.L. - Special Force 2,199.3
S.T.A.L.K.E.R. Call of Pripyat,487.5
S.T.A.L.K.E.R. Clear Sky,292.0
S.T.A.L.K.E.R. Shadow of Chernobyl,514.7
SAGA,0.0
SAMURAI WARRIORS 4-II,2.2
SATAZIUS,0.0
SC2VN - The eSports Visual Novel,4.0
SCHAR Blue Shield Alliance,1.9
SEGA Bass Fishing,0.5
SEGA Genesis & Mega Drive Classics,116.89999999999999
SHOGUN Total War - Gold Edition,0.0
SMITE,626.3
SNOW,10.9
SOL Exodus,0.0
SOMA,140.5
SONIC THE HEDGEHOG 4 Episode I,1.8
SONIC THE HEDGEHOG 4 Episode II,22.6
SPACECOM,6.4
SPY Fox in Dry Cereal,0.0
STAR WARS Knights of the Old Republic II The Sith Lords,1015.7
STAR WARS TIE Fighter Special Edition,0.0
STAR WARS X-Wing Alliance,2.5
STAR WARS X-Wing Special Edition,0.0
STAR WARS X-Wing vs. TIE Fighter,8.1
STARWHAL,5.8
STASIS,0.0
STCC II,0.0
STCC The Game,0.0
STORM Frontline Nation,747.4000000000001
SUPER DISTRO,16.200000000000003
Sacraboar,0.0
Sacred 2 Gold,24.4
Sacred 3,156.5
Sacred 3 Underworld Story,0.0
Sacred Citadel,61.599999999999994
Sacred Gold,11.6
Safecracker The Ultimate Puzzle Adventure,0.0
Saints Row 2,1545.1000000000001
Saints Row Gat out of Hell,53.7
Saints Row IV,2563.0
Saints Row IV Inauguration Station,7.1
Saints Row The Third,4954.1
Saints Row The Third - Initiation Station,0.2
Saira,2.7
Sakura Angels,3.8
Sakura Clicker,1730.8999999999999
Sakura Clicker - Hairstyle Pack,0.0
Sakura Clicker - Present Outfit,0.0
Sakura Clicker - School Outfit,0.0
Sakura Spirit,32.7
Sakura Swim Club,2.2
Salammbo Battle for Carthage,0.0
Salt,12.6
Salvation Prophecy,13.4
Sam & Max 101 Culture Shock,15.0
Sam & Max 102 Situation Comedy,8.3
"Sam & Max 103 The Mole, the Mob and the Meatball",3.5
Sam & Max 104 Abe Lincoln Must Die!,13.900000000000002
Sam & Max 105 Reality 2.0,5.5
Sam & Max 106 Bright Side of the Moon,9.399999999999999
Sam & Max 201 Ice Station Santa,3.7
Sam & Max 202 Moai Better Blues,8.1
Sam & Max 203 Night of the Raving Dead,0.0
Sam & Max 204 Chariots of the Dogs,0.0
Sam & Max 205 What's New Beelzebub?,6.1
Sam & Max 301 The Penal Zone,6.8
Sam & Max 302 The Tomb of Sammun-Mak,3.2
Sam & Max 303 They Stole Max's Brain!,2.9
Sam & Max 304 Beyond the Alley of the Dolls,3.0
Sam & Max 305 The City that Dares not Sleep,2.8
Samantha Swift and the Golden Touch,0.2
Samantha Swift and the Hidden Roses of Athena,0.0
Samorost 2,1.2000000000000002
SanctuaryRPG Black Edition,0.9
Sanctum,134.2
Sanctum 2,304.0
Sandmason,0.1
Sang-Froid - Tales of Werewolves,41.7
Sanitarium,10.4
Satellite Reign,30.3
Saturday Morning RPG,3.4
Savage Lands,49.1
Savant - Ascent,1.7000000000000002
Saviors,3.4
Saw,1.7
Scania Truck Driving Simulator,19.6
Scarygirl,173.0
Schein,0.0
School of Dragons How to Train Your Dragon,101.50000000000001
Schrdinger's Cat and the Raiders of the Lost Quark,0.2
Science Girls,0.2
Scoregasm,0.4
Scourge Outbreak,19.4
Scourge Outbreak - Blindside,0.0
Scourge Outbreak Fan Pack,0.0
Scraps Modular Vehicle Combat,0.0
Scratches Director's Cut,7.300000000000001
Screencheat,18.9
Scribblenauts Unlimited,553.9
Scribblenauts Unmasked,43.5
Season Match 3 - Curse of the Witch Crow,0.3
Season of Mystery  The Cherry Blossom Murders,7.8999999999999995
Second Chance Heroes,0.3
Secret Agent,0.0
Secret Files Puritas Cordis,24.0
Secret Files Sam Peters,4.5
Secret Files Tunguska,8.8
Secret Of Magia,21.8
Secret Ponchos,2.5
Secret of the Magic Crystal,5.8
Secret of the Magic Crystals - Soundtrack and Coloring Book,0.0
Secret of the Magic Crystals - The Race,0.0
Secrets of Grindea,22.6
Secrets of Rtikon,3.5000000000000004
Section 8,40.7
Section 8 Prejudice,56.400000000000006
Seduce Me the Otome,12.299999999999999
Selknam Defense,0.0
Sengoku,14.3
Sentinel,0.0
Sentris,0.0
Septerra Core,1.6
Serena,6.0
Serious Sam 2,37.9
Serious Sam 3 BFE,890.8000000000001
Serious Sam Classic The First Encounter,24.7
Serious Sam Classic The Second Encounter,6.800000000000001
Serious Sam Classics Revolution,0.2
Serious Sam Double D XXL,1.5
Serious Sam HD The First Encounter,104.6
Serious Sam HD The Second Encounter,974.6999999999999
Serious Sam HD The Second Encounter Player Models,0.0
Serious Sam The Random Encounter,1.0
Servo,2.6
Seven Kingdoms 2 HD,0.4
Shad'O,0.5
Shadow Harvest Phantom Ops,24.7
Shadow Hunter,0.0
Shadow Man,0.3
Shadow Ops Red Mercury,0.0
Shadow Puppeteer,0.7
Shadow Warrior,192.10000000000002
Shadow Warrior (Classic),0.0
Shadow Warrior Classic (1997),2.2
Shadow Warrior Classic Redux,11.9
Shadow of Kingdoms,1.3
Shadowgate,99.2
Shadowgate MacVenture Series,1.7
Shadowgrounds,85.79999999999998
Shadowgrounds Survivor,19.5
Shadowrun Dragonfall,0.0
Shadowrun Dragonfall - Director's Cut,239.29999999999995
Shadowrun Hong Kong,91.1
Shadowrun Returns,464.40000000000003
Shadows of War,3.1
Shadows on the Vatican - Act I Greed,19.9
Shallow Space,0.6
Shan Gui,0.1
Shan Gui OST,0.0
Shank,41.7
Shank 2,69.6
Shantae Risky's Revenge - Director's Cut,0.3
Shantae and the Pirate's Curse,20.5
ShareX,0.0
Shark Attack Deathmatch 2,2.2
Shatter,46.29999999999999
Shattered Haven,0.0
Shattered Horizon,62.8
Shattered Horizon Arconauts,0.0
Shattered Planet,0.6
Shattered Union,116.0
Shellshock 2 Blood Trails,4.9
Shelter,11.7
Shelter 2,9.200000000000001
Shelter 2 Soundtrack,0.0
Sheltered,66.9
Sherlock Holmes Crimes and Punishments,62.5
Sherlock Holmes Nemesis,34.2
Sherlock Holmes and The Hound of The Baskervilles,2.8
Sherlock Holmes versus Jack the Ripper,25.200000000000003
Shift 2 Unleashed,127.10000000000001
Shiny The Firefly,2.5
Ship Simulator Extremes,46.3
Ship Simulator Maritime Search and Rescue,6.5
Shipwreck,4.2
Shoot Many Robots,59.800000000000004
Shoot Many Robots Arena Kings,0.0
ShootMania Storm,41.0
Shoppe Keep,17.9
Shovel Knight,166.7
Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,1.7
Showtime!,2.8
Shufflepuck Cantina Deluxe VR,19.1
SiN,0.8
SiN Episodes Emergence,7.1
SiN Multiplayer,0.0
SickBrick,0.7
Sid Meier's Ace Patrol,77.0
Sid Meier's Ace Patrol Pacific Skies,37.900000000000006
Sid Meier's Civilization Beyond Earth,2826.6000000000004
Sid Meier's Civilization Beyond Earth - Rising Tide,0.0
Sid Meier's Civilization III Complete,682.4
Sid Meier's Civilization IV,768.2
Sid Meier's Civilization IV Beyond the Sword,4201.4
Sid Meier's Civilization IV Colonization,56.2
Sid Meier's Civilization IV Warlords,110.30000000000001
Sid Meier's Civilization V,99821.29999999999
Sid Meier's Civilization V Brave New World,0.0
Sid Meier's Civilization V Scrambled Continents Map Pack,0.0
Sid Meier's Covert Action (Classic),0.0
Sid Meier's Pirates!,155.3
Sid Meier's Railroads!,128.5
Sid Meier's Starships,110.69999999999999
Sideway,0.8999999999999999
Siege of Turtle Enclave,0.0
Sigils of Elohim,891.8
Signal Ops,1.8
Silence of the Sleep,0.0
Silent Hill Homecoming,15.999999999999998
Silent Hunter 5 Battle of the Atlantic,73.8
Silent Hunter III,23.700000000000003
Silent Hunter Wolves of the Pacific,344.8
Silent Hunter Wolves of the Pacific U-Boat Missions,185.0
Silent Storm,0.0
Silent Storm Sentinels,7.6
Silver Creek Falls - Chapter 1,0.0
Silverfall,2.2
Silverfall Earth Awakening,0.0
SimCity 4 Deluxe,1178.6000000000001
SimpleRockets,25.0
Simply Chess,2.6
Sine Mora,11.7
Singularity,81.1
Sinister City,19.9
Sins of a Dark Age,33.099999999999994
Sins of a Solar Empire Rebellion,1430.4
Sins of a Solar Empire Rebellion - Stellar Phenomena DLC,0.0
Sins of a Solar Empire Rebellion Forbidden Worlds,0.0
Sins of a Solar Empire Rebellion Soundtrack,0.0
Sins of a Solar Empire Trinity,206.79999999999998
"Sir, You Are Being Hunted",39.7
Siralim,0.0
Skara - The Blade Remains,4.8
Ski Region Simulator,11.399999999999999
Skilltree Saga,0.0
Skullgirls,305.0
Skullgirls Endless Beta,67.0
Skulls of the Shogun,37.50000000000001
Sky Battles,0.0
Sky Nations,14.6
SkyDrift,20.2
Skyborn,20.799999999999997
Skyrim High Resolution Texture Pack,0.0
Skyrim Script Extender (SKSE),0.0
Skyscraper Simulator,27.2
Skyward Collapse,33.4
Slam Bolt Scrappers,1.3
SlamIt Pinball Big Score,0.7
Slave Zero,0.0
Sledgehammer / Gear Grinder,0.0
Sleeping Dogs,1965.9
Sleeping Dogs Definitive Edition,166.10000000000002
Slender The Arrival,37.0
Slim - Hunter (Medic Class),0.0
Slip,0.1
Small World 2,21.7
Small World 2 - Be Not Afraid...,0.0
Small World 2 - Cursed!,0.0
Small World 2 - Grand Dames,0.0
Smashball,22.900000000000006
Smashmuck Champions,12.499999999999998
Smooth Operators,2.5
Smugglers 5,0.0
Smugglers 5 Invasion,0.0
Snapshot,0.4
Sniper Elite,267.1
Sniper Elite 3,1119.0000000000002
Sniper Elite Nazi Zombie Army,120.5
Sniper Elite Nazi Zombie Army 2,71.8
Sniper Elite V2,1845.8
Sniper Elite Zombie Army,0.8
Sniper Elite Zombie Army 2,0.4
Sniper Ghost Warrior,694.1
Sniper Ghost Warrior 2,241.29999999999998
Sniper Ghost Warrior 2 Multiplayer Expansion Pack,0.0
Sniper Ghost Warrior 2 World Hunter Pack,0.0
Snuggle Truck,2.7
Soccer Manager 2015,65.5
Soccer Manager 2016,27.999999999999996
Soccertron,0.0
Software Inc.,69.3
Sokobond,0.7
Sol Survivor,13.7
SolForge,38.99999999999999
Solar 2,79.6
Solar Flux,3.0
Solar Shifter EX,0.0
Soldier Front 2,94.49999999999999
Solstice Arena,9.5
Sometimes Success Requires Sacrifice,25.9
Song of the Myrne What Lies Beneath,1.7
Sonic & All-Stars Racing Transformed,185.29999999999998
Sonic Adventure 2 ,70.30000000000001
Sonic Adventure 2 Battle Mode DLC,0.0
Sonic Adventure DX,5.5
Sonic CD,12.8
Sonic Generations,598.5
Sonic and SEGA All Stars Racing,0.8
Sorcerer King,45.4
Soul Gambler,51.5
Soul Gambler Artbook & Soundtrack,0.0
SoulCraft,0.0
Soulbringer,0.0
Soundodger+,0.0
Source Filmmaker,901.4
South Park The Stick of Truth,1663.6999999999998
South Park The Stick of Truth - Super Samurai Spaceman Pack,0.0
South Park The Stick of Truth - Ultimate Fellowship Pack,0.0
Space Ace,1.7000000000000002
Space Channel 5 Part 2,4.2
Space Colony,12.0
Space Empires IV Deluxe,32.0
Space Empires V,1.9
Space Engineers,4467.099999999999
Space Farmers,9.7
Space Giraffe,0.0
Space Hack,1.1
Space Hulk,47.6
Space Hulk Ascension,40.599999999999994
Space Legends At the Edge of the Universe,0.0
Space Pirates and Zombies,955.2
Space Quest Collection,24.0
Space Rangers,0.0
Space Rangers 2 Reboot,0.0
Space Rangers HD A War Apart,65.6
Space Run,36.599999999999994
Space Siege,0.2
Space Station Alpha,0.0
Space Trader Merchant Marine,5.6000000000000005
Space Warp,0.1
SpaceChem,282.29999999999995
SpaceCorn,0.0
SpaceForce Rogue Universe,5.5
Spacebase DF-9,62.9
Spandex Force Champion Rising,0.0
Spark Rising,0.0
Sparkle 2 Evo,14.499999999999998
Sparkle 3 Genesis,0.0
Spartans Vs Zombies Defense,1.7000000000000002
Spec Ops The Line,888.9
Special Forces Team X,2.0
Spectraball,30.0
Spectromancer,0.0
Speed Kills,5.1
SpeedRunners,735.8000000000001
Speedball 2 HD,24.4
Speedball 2 Tournament,14.600000000000001
SpellForce 2 - Demons of the Past,2.2
SpellForce 2 - Demons of the Past - Soundtrack,0.0
SpellForce 2 - Faith in Destiny,252.4
SpellForce 2 Gold Edition,8.2
SpellForce 2 Shadow Wars,0.0
SpellForce Platinum Edition,33.900000000000006
Spelunky,378.80000000000007
Spelunx,0.0
Spermination,1.7
Sphere III Enchanted World,4.6
Spintires,836.1999999999999
Spiral Knights,2360.7
Spiral Knights Preview,0.0
Spirit Of War,0.0
Spirits,15.699999999999998
Splatter - Blood Red Edition,2.9
Splice,2.4999999999999996
Split/Second,7.9
Spoiler Alert,2.1999999999999997
Spooky Cats,2.4
Spooky's House of Jump Scares,31.099999999999998
Spore,1706.6000000000004
Spore Creepy & Cute Parts Pack,91.7
Spore Galactic Adventures,288.29999999999995
Sportsfriends,0.0
Sprite Lamp,0.0
Spriter Pro,2.5
Spy Chameleon - RGB Agent,0.0
Squad,23.3
Squirreltopia,19.7
Squishy the Suicidal Pig,27.5
Stacking,66.3
Star Chronicles Delta Quadrant,0.0
Star Conflict,636.8000000000001
Star Crusade CCG,1.9
Star Ruler,155.2
Star Ruler 2,106.4
Star Traders 4X Empires,8.4
Star Trek,4.9
Star Trek D-A-C,3.6
Star Trek Online,3501.1000000000004
Star Wars - Battlefront II,1114.0
Star Wars - Jedi Knight II Jedi Outcast,154.20000000000002
Star Wars - Jedi Knight Mysteries of the Sith,15.0
Star Wars Dark Forces,52.7
Star Wars Empire at War Gold,471.90000000000003
Star Wars Jedi Knight Dark Forces II,69.7
Star Wars Jedi Knight Jedi Academy,430.5
Star Wars Knights of the Old Republic,1227.2
Star Wars Republic Commando,136.39999999999998
Star Wars Starfighter,13.4
Star Wars The Clone Wars Republic Heroes,0.7
Star Wars The Force Unleashed II,63.599999999999994
Star Wars The Force Unleashed Ultimate Sith Edition,175.30000000000004
Star Wolves,8.4
Star Wolves 2,0.0
Star Wolves 3 Civil War,33.5
StarDrive,180.0
StarDrive 2,130.0
StarForge,105.5
StarMade,91.50000000000001
Starbound,5189.799999999999
Starbound - Soundtrack,0.0
Starbound - Unstable,65.69999999999999
Starbound Free Avatars,0.0
Stardust Vanguards,19.9
Stargate Resistance,162.0
Stargazer,0.0
Stargunner,0.0
Starion Tactics,4.5
Starlaxis Supernova Edition,14.0
Starpoint Gemini,0.0
Starpoint Gemini 2,97.1
Starscape,8.9
Starseed Pilgrim,0.5
Starship Rubicon,0.0
Starter Pack,0.0
Startopia,9.5
Starvoid,0.0
State of Decay,906.9000000000001
State of Decay - Breakdown,0.0
State of Decay - Lifeline,0.0
State of Decay Year-One,17.8
Stealth Bastard Deluxe,28.9
Stealth Bastard Deluxe - The Teleporter Chambers,0.0
Stealth Inc 2,11.1
Steam Bandits Outpost,0.0
Steam Heroes,0.0
Steam Marines,4.1000000000000005
SteamWorld Dig,78.3
Steel & Steam Episode 1,0.0
Steel Ocean,42.900000000000006
Steel Storm Burning Retribution,7.4
Stellar 2D,5.1
Stellar Impact,5.7
Steredenn,7.8
Stick It To The Man!,0.0
Stick RPG 2,1.7
Still Life,0.8
Still Life 2,0.0
Stonehearth,43.8
Stonerid,1.7
Storm,0.0
Storm United,0.0
Storm in a Teacup,0.0
Storm over the Pacific,0.0
Stormrise,1.8
Stranded,0.0
Stranded Deep,676.0
Stranded In Time,0.0
Strata,0.0
Strategic War in Europe,6.1000000000000005
Street Fighter IV,76.9
Street Fighter V Beta,4.1
Street Fighter X Tekken,17.9
Street Racing Syndicate,3.5
Streets of Chaos,0.0
Streets of Moscow,0.0
Strider,19.7
Strife,312.7
Strife Veteran Edition,1.3
Strike Suit Infinity,33.1
Strike Suit Zero,36.3
Strike Suit Zero Director's Cut,3.3
Strike Vector,12.400000000000002
Strong Bad Episode 1 Homestar Ruiner,10.5
Strong Bad Episode 2 Strong Badia the Free,2.7
Strong Bad Episode 3 Baddest of the Bands,3.2
Strong Bad Episode 4 Dangeresque 3,1.1
Strong Bad Episode 5 8-Bit Is Enough,0.0
Stronghold 2,121.7
Stronghold 3,457.6
Stronghold Crusader 2,462.4
Stronghold Crusader Extreme HD,37.300000000000004
Stronghold Crusader HD,177.70000000000002
Stronghold HD,90.39999999999999
Stronghold Kingdoms,4703.1
Stronghold Legends,26.900000000000002
Stubbs the Zombie in Rebel Without a Pulse,5.1000000000000005
StuntMANIA Reloaded,0.0
Styx Master of Shadows,58.8
Subject 9,0.0
Sublevel Zero,0.3
Submerged,2.3
Subnautica,128.9
Subspace Continuum,1.0
Substance Painter,0.8
Sugar Cube Bittersweet Factory,2.7
Summoner,0.0
Sumo Revise,0.0
Sun Blast,5.7
SunAge Battle for Elysium,0.0
Sunless Sea,83.30000000000001
Sunny - Hunter (Support Class),0.0
Sunrider Academy,43.0
Sunrider Mask of Arcadius,28.8
Super 3-D Noah's Ark,9.2
Super Amazing Wagon Adventure,12.100000000000001
Super Chain Crusher Horizon,0.0
Super Chibi Knight,3.3
Super Comboman,0.0
Super Crate Box,54.5
Super Dungeon Run,0.0
Super Game Jam,1.2
Super Hexagon,94.69999999999999
Super Hipster Lumberjack,0.4
Super House of Dead Ninjas,3.4
Super Killer Hornet Resurrection,31.5
Super Laser Racer,0.0
Super Lemonade Factory,0.0
Super Meat Boy,453.29999999999995
Super Monday Night Combat,576.0999999999999
Super Motherload,4.6
Super Panda Adventures,19.2
Super Puzzle Platformer Deluxe,5.9
Super Sanctum TD,19.1
Super Splatters,0.9
Super Time Force Ultra,1.6
Super Toy Cars,0.0
SuperPower 2 Steam Edition,1.8
Superbrothers Sword & Sworcery EP,23.099999999999998
Supercharged Robot VULKAISER,0.0
Superfrog HD,3.3000000000000003
Supreme Commander,294.30000000000007
Supreme Commander 2,2361.5
Supreme Commander 2 - Infinite War Battle Pack One,0.0
Supreme Commander Forged Alliance,2207.8
Supreme Ruler 2020 Gold,39.0
Supreme Ruler Cold War,450.4
Supreme Ruler Ultimate,0.0
Surgeon Simulator,372.90000000000003
Survarium,308.1
Survival Postapocalypse Now,82.5
Survivalist,52.800000000000004
Survivor Squad,6.800000000000001
Survivor Squad Gauntlets,0.0
Swarm Arena,0.7999999999999999
Sweet Lily Dreams,21.0
Sweezy Gunner,0.0
Swipecart,12.600000000000001
Sword Coast Legends,42.4
Sword of the Samurai,0.0
Sword of the Stars Complete Collection,419.1
Sword of the Stars II Enhanced Edition,370.9
Sword of the Stars The Pit,14.8
Sword of the Stars The Pit - Juggernaut,0.0
Sword of the Stars The Pit - Mind Games,0.0
Sword of the Stars The Pit - Necromancer,0.0
Sword of the Stars The Pit Gold DLC,0.0
Sword of the Stars The Pit Soundtrack,0.0
Swords and Soldiers HD,16.4
Syberia,18.6
Syberia 2,0.5
Syder Arcade,4.3
Symphony,7.8
Synergy,332.4
System Protocol One,8.5
System Shock 2,78.19999999999999
T.E.C. 3001,1.7
TDP4Team Battle,9.6
TDP5 Arena 3D,1.0
TERA,2388.1
TERA Accessorize Pack,0.0
TERA Explorer's Pack,0.0
TERA Starter Pack,0.0
TERA Steam-Powered Pack,0.0
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.9
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,15.5
THE KING OF FIGHTERS XIII STEAM EDITION,68.1
TI5 - CDEC's Journey to The Majors,0.0
TI5 - EG Champions of TI5,0.0
TI5 - Player Profiles Cloud9 - NoTail,0.0
TI5 - Player Profiles Complexity - zfreek,0.0
TI5 - Player Profiles EG - Suma1L,0.0
TI5 - Player Profiles EHOME - ROTK,0.0
TI5 - Player Profiles Empire - Alohadance,0.0
TI5 - Player Profiles Fnatic - Kecik-Imba,0.0
TI5 - Player Profiles Invictus Gaming - Ferrari,0.0
TI5 - Player Profiles LGD - Xiao8,0.0
TI5 - Player Profiles MVPHot6 - HEEN,0.0
TI5 - Player Profiles NAVI - XBOCT,0.0
TI5 - Player Profiles Newbee - Mu,0.0
TI5 - Player Profiles TeamSecret - S4,0.0
TI5 - Player Profiles Vici - fy,0.0
TI5 - Player Profiles VirtusPro - FNG,0.0
TIS-100,12.7
TOME Immortal Arena,97.0
TOXIKK,0.7
TRANSFORMERS Rise of the Dark Spark,3.0
TRAUMA,2.4
TRI Of Friendship and Madness,0.2
TRIP Steam Edition,0.0
TUG,0.6
Tabletop Simulator,203.89999999999998
Tactical Genius,0.0
Tactical Intervention,215.10000000000002
Take Command Second Manassas,0.3
Take On Helicopters,52.6
Take On Mars,28.400000000000002
Takedown Red Sabre,31.6
Tales Runner,0.6000000000000001
Tales from Space Mutant Blobs Attack,4.3
Tales from the Borderlands,173.20000000000002
Tales of Maj'Eyal,76.3
Tales of Maj'Eyal - Ashes of Urh'Rok,0.0
